coord_mode,gauss_window,gauss_std,orb_mult,exclude_bodies,n_features,recall_min,recall_gap,recall_down,recall_up,balanced_accuracy,mcc,f1_macro,threshold
geo,150,50.0,0.05,Sun,650,0.4203539823008849,0.2300884955752212,0.4203539823008849,0.6504424778761062,0.5353982300884956,0.0727483186736439,0.5291666666666667,0.4999999999999999
helio,300,50.0,0.1,MeanNode,60,0.4203539823008849,0.0530973451327433,0.4734513274336283,0.4203539823008849,0.4469026548672566,-0.1063447063836587,0.446512539184953,0.4999999999999999
helio,300,50.0,0.05,MeanNode,60,0.4203539823008849,0.0530973451327433,0.4734513274336283,0.4203539823008849,0.4469026548672566,-0.1063447063836587,0.446512539184953,0.4999999999999999
geo,75,70.0,0.05,none,757,0.4199134199134199,0.2045209692268516,0.4199134199134199,0.6244343891402715,0.5221739045268456,0.0452849185715488,0.5159285964574605,0.4999999999999999
both,75,70.0,0.25,Mars,704,0.4199134199134199,0.1094983447924624,0.4199134199134199,0.5294117647058824,0.4746625923096511,-0.0509752556449783,0.4724183929692404,0.4799999999999999
both,75,90.0,0.15,"Pluto,Saturn",628,0.4199134199134199,0.1683218742042271,0.4199134199134199,0.5882352941176471,0.5040743570155335,0.0082643807181771,0.4995448170656693,0.4899999999999999
both,75,70.0,0.15,"Pluto,Saturn",628,0.4199134199134199,0.1683218742042271,0.4199134199134199,0.5882352941176471,0.5040743570155335,0.0082643807181771,0.4995448170656693,0.4899999999999999
geo,75,90.0,0.05,none,757,0.4199134199134199,0.2045209692268516,0.4199134199134199,0.6244343891402715,0.5221739045268456,0.0452849185715488,0.5159285964574605,0.4999999999999999
both,75,50.0,0.25,Venus,718,0.4189189189189189,0.172385428907168,0.591304347826087,0.4189189189189189,0.505111633372503,0.0103773474425479,0.5021313378281593,0.4999999999999999
helio,200,50.0,0.1,Moon,60,0.4185022026431718,0.1726089084679393,0.5911111111111111,0.4185022026431718,0.5048066568771414,0.0097596347396971,0.5008971704623878,0.4999999999999999
both,200,70.0,0.1,"Pluto,Saturn",628,0.4185022026431718,0.1548311306901615,0.5733333333333334,0.4185022026431718,0.4959177679882526,-0.0082640879412952,0.4927048260381593,0.4999999999999999
helio,200,50.0,0.05,Moon,60,0.4185022026431718,0.1726089084679393,0.5911111111111111,0.4185022026431718,0.5048066568771414,0.0097596347396971,0.5008971704623878,0.4999999999999999
both,200,70.0,0.1,Mercury,716,0.4185022026431718,0.2526089084679393,0.6711111111111111,0.4185022026431718,0.5448066568771415,0.0926062193968625,0.537143084387179,0.4999999999999999
helio,200,50.0,0.15,Moon,60,0.4185022026431718,0.1726089084679393,0.5911111111111111,0.4185022026431718,0.5048066568771414,0.0097596347396971,0.5008971704623878,0.4999999999999999
helio,200,50.0,0.25,Moon,60,0.4185022026431718,0.1726089084679393,0.5911111111111111,0.4185022026431718,0.5048066568771414,0.0097596347396971,0.5008971704623878,0.4999999999999999
both,200,70.0,0.15,Sun,720,0.4177777777777778,0.212178169358786,0.4177777777777778,0.6299559471365639,0.5238668624571708,0.0488477125229333,0.5186797620639614,0.5099999999999999
geo,200,70.0,0.05,Venus,648,0.4177777777777778,0.1901517376407243,0.4177777777777778,0.6079295154185022,0.5128536465981399,0.0261853783626014,0.5086179633143579,0.4999999999999999
geo,200,90.0,0.1,"MeanNode,Pluto",573,0.4177777777777778,0.1416935878609887,0.5594713656387665,0.4177777777777778,0.4886245717082721,-0.022982180035331,0.4861993455207539,0.4999999999999999
geo,200,90.0,0.15,"MeanNode,Pluto",573,0.4177777777777778,0.1416935878609887,0.5594713656387665,0.4177777777777778,0.4886245717082721,-0.022982180035331,0.4861993455207539,0.4999999999999999
both,200,70.0,0.1,Uranus,732,0.4177777777777778,0.2297993147332354,0.4177777777777778,0.6475770925110133,0.5326774351443955,0.0671560467227469,0.5266780813419687,0.4999999999999999
both,200,70.0,0.05,Mercury,712,0.4177777777777778,0.212178169358786,0.4177777777777778,0.6299559471365639,0.5238668624571708,0.0488477125229333,0.5186797620639614,0.4999999999999999
both,200,70.0,0.05,"MeanNode,Saturn",610,0.4177777777777778,0.1416935878609887,0.4177777777777778,0.5594713656387665,0.4886245717082721,-0.022982180035331,0.4861993455207539,0.4999999999999999
geo,150,70.0,0.15,"Pluto,Venus",573,0.4177777777777778,0.2077728830151737,0.4177777777777778,0.6255506607929515,0.5216642192853647,0.0442964974095202,0.5166732673267327,0.4999999999999999
both,150,70.0,0.1,Saturn,724,0.4177777777777778,0.1989623103279491,0.4177777777777778,0.6167400881057269,0.5172589329417523,0.0352228255461312,0.512651591588027,0.4899999999999999
both,300,70.0,0.1,Mars,702,0.417391304347826,0.199725812769291,0.417391304347826,0.6171171171171171,0.5172542107324716,0.0352080170582439,0.5114671088672066,0.4999999999999999
helio,75,90.0,0.25,"Pluto,Venus",55,0.416289592760181,0.1464809700103818,0.5627705627705628,0.416289592760181,0.4895300777653719,-0.0211615289011004,0.4875283446712018,0.5099999999999999
helio,75,90.0,0.1,"Pluto,Venus",55,0.416289592760181,0.1464809700103818,0.5627705627705628,0.416289592760181,0.4895300777653719,-0.0211615289011004,0.4875283446712018,0.5099999999999999
geo,75,70.0,0.15,"Pluto,Venus",573,0.416289592760181,0.1941000176294293,0.6103896103896104,0.416289592760181,0.5133396015748957,0.0271930176589879,0.50972496693957,0.4899999999999999
geo,75,70.0,0.25,"MeanNode,Venus",559,0.416289592760181,0.1941000176294293,0.6103896103896104,0.416289592760181,0.5133396015748957,0.0271930176589879,0.50972496693957,0.4999999999999999
helio,75,90.0,0.05,"Pluto,Venus",55,0.416289592760181,0.1464809700103818,0.5627705627705628,0.416289592760181,0.4895300777653719,-0.0211615289011004,0.4875283446712018,0.5099999999999999
geo,75,90.0,0.25,"MeanNode,Venus",559,0.416289592760181,0.1941000176294293,0.6103896103896104,0.416289592760181,0.5133396015748957,0.0271930176589879,0.50972496693957,0.4999999999999999
both,75,70.0,0.05,Pluto,728,0.416289592760181,0.1681259916554033,0.5844155844155844,0.416289592760181,0.5003525885878827,0.0007151867929191,0.4976661480328962,0.4999999999999999
helio,75,90.0,0.15,"Pluto,Venus",55,0.416289592760181,0.1464809700103818,0.5627705627705628,0.416289592760181,0.4895300777653719,-0.0211615289011004,0.4875283446712018,0.5099999999999999
geo,75,90.0,0.15,"Pluto,Venus",573,0.416289592760181,0.1941000176294293,0.6103896103896104,0.416289592760181,0.5133396015748957,0.0271930176589879,0.50972496693957,0.4899999999999999
geo,300,50.0,0.15,Sun,660,0.415929203539823,0.1725663716814159,0.415929203539823,0.588495575221239,0.502212389380531,0.0044921707921662,0.4984786693164614,0.4999999999999999
geo,300,50.0,0.1,Sun,658,0.415929203539823,0.1460176991150442,0.5619469026548672,0.415929203539823,0.4889380530973451,-0.0223635872303347,0.4861993455207539,0.4999999999999999
both,300,50.0,0.25,Sun,720,0.415929203539823,0.2345132743362832,0.415929203539823,0.6504424778761062,0.5331858407079646,0.0682756912581751,0.5266780813419687,0.4999999999999999
geo,150,90.0,0.25,Uranus,674,0.415929203539823,0.2079646017699115,0.6238938053097345,0.415929203539823,0.5199115044247787,0.0407131467314698,0.5146638956926198,0.4999999999999999
both,150,50.0,0.25,Uranus,734,0.415929203539823,0.1902654867256638,0.6061946902654868,0.415929203539823,0.5110619469026549,0.0225355581774994,0.5065965276234226,0.4999999999999999
geo,150,90.0,0.25,"MeanNode,Pluto",573,0.415929203539823,0.1902654867256638,0.6061946902654868,0.415929203539823,0.5110619469026549,0.0225355581774994,0.5065965276234226,0.4999999999999999
both,300,50.0,0.1,Uranus,732,0.415929203539823,0.247787610619469,0.6637168141592921,0.415929203539823,0.5398230088495575,0.0822097808054193,0.5326493279249185,0.4999999999999999
geo,300,50.0,0.05,none,757,0.415929203539823,0.2389380530973451,0.6548672566371682,0.415929203539823,0.5353982300884956,0.0729082616576489,0.5286710230996882,0.4999999999999999
geo,150,50.0,0.15,Uranus,674,0.415929203539823,0.2256637168141593,0.6415929203539823,0.415929203539823,0.5287610619469026,0.0590451789854465,0.5226843428208803,0.4999999999999999
both,300,50.0,0.25,Saturn,726,0.415929203539823,0.2300884955752212,0.415929203539823,0.6460176991150443,0.5309734513274336,0.0636547788394384,0.5246825396825396,0.4999999999999999
geo,75,70.0,0.15,Mercury,658,0.4155844155844156,0.1138273491214667,0.4155844155844156,0.5294117647058824,0.472498090145149,-0.0553579129545487,0.4700951128944438,0.4899999999999999
both,75,90.0,0.1,"MeanNode,Pluto",628,0.4155844155844156,0.1998001998001998,0.4155844155844156,0.6153846153846154,0.5154845154845156,0.0315940870400786,0.5094324729655064,0.4899999999999999
both,75,70.0,0.1,"MeanNode,Pluto",628,0.4155844155844156,0.1998001998001998,0.4155844155844156,0.6153846153846154,0.5154845154845156,0.0315940870400786,0.5094324729655064,0.4899999999999999
geo,75,70.0,0.05,Uranus,662,0.4155844155844156,0.2359992948228242,0.4155844155844156,0.6515837104072398,0.5335840629958277,0.069078071588755,0.5256237623762376,0.4899999999999999
geo,75,90.0,0.05,Uranus,662,0.4155844155844156,0.2359992948228242,0.4155844155844156,0.6515837104072398,0.5335840629958277,0.069078071588755,0.5256237623762376,0.4899999999999999
helio,300,70.0,0.1,"MeanNode,Pluto",55,0.4144144144144144,0.1116725421073246,0.5260869565217391,0.4144144144144144,0.4702506854680767,-0.0598566593497277,0.469053341393767,0.4999999999999999
helio,300,70.0,0.15,"MeanNode,Pluto",55,0.4144144144144144,0.1116725421073246,0.5260869565217391,0.4144144144144144,0.4702506854680767,-0.0598566593497277,0.469053341393767,0.4999999999999999
helio,300,70.0,0.05,"MeanNode,Pluto",55,0.4144144144144144,0.1116725421073246,0.5260869565217391,0.4144144144144144,0.4702506854680767,-0.0598566593497277,0.469053341393767,0.4999999999999999
helio,300,70.0,0.25,"MeanNode,Pluto",55,0.4144144144144144,0.1116725421073246,0.5260869565217391,0.4144144144144144,0.4702506854680767,-0.0598566593497277,0.469053341393767,0.4999999999999999
both,300,70.0,0.25,Mercury,718,0.4144144144144144,0.2421073247160203,0.6565217391304348,0.4144144144144144,0.5354680767724246,0.0731234756197837,0.5295957136383781,0.4999999999999999
both,200,90.0,0.25,Sun,720,0.4140969162995594,0.2436808614782183,0.4140969162995594,0.6577777777777778,0.5359373470386686,0.074101838252313,0.5286710230996882,0.4999999999999999
geo,200,70.0,0.1,Mars,642,0.4133333333333333,0.2386490455212921,0.4133333333333333,0.6519823788546255,0.5326578560939794,0.0672633688898726,0.5261701419422791,0.4999999999999999
both,200,50.0,0.1,Uranus,732,0.4133333333333333,0.2782966226138033,0.4133333333333333,0.6916299559471366,0.552481644640235,0.1092946480734208,0.5439542875409574,0.4999999999999999
geo,200,90.0,0.05,Neptune,662,0.4133333333333333,0.1417327459618208,0.5550660792951542,0.4133333333333333,0.4841997063142437,-0.0319218920628435,0.4817508550057821,0.4999999999999999
geo,200,70.0,0.15,none,769,0.4133333333333333,0.1020851688693098,0.4133333333333333,0.5154185022026432,0.4643759177679882,-0.0716193170655788,0.4630880389538993,0.4999999999999999
geo,150,70.0,0.1,"Pluto,Saturn",573,0.4133333333333333,0.2122173274596182,0.4133333333333333,0.6255506607929515,0.5194419970631424,0.0397914508082631,0.5142023645017657,0.4999999999999999
geo,200,90.0,0.1,none,767,0.4133333333333333,0.2606754772393539,0.6740088105726872,0.4133333333333333,0.5436710719530102,0.0904789120855996,0.5360730229591837,0.4999999999999999
both,150,70.0,0.15,"Pluto,Venus",628,0.4133333333333333,0.2562701908957415,0.4133333333333333,0.6696035242290749,0.5414684287812042,0.0858100100620177,0.5340971900628912,0.4999999999999999
both,300,70.0,0.25,Jupiter,716,0.4130434782608695,0.2220916568742655,0.4130434782608695,0.6351351351351351,0.5240893066980024,0.0493950952157075,0.5171226779037332,0.4899999999999999
geo,300,90.0,0.05,Uranus,662,0.4130434782608695,0.2220916568742655,0.4130434782608695,0.6351351351351351,0.5240893066980024,0.0493950952157075,0.5171226779037332,0.4999999999999999
both,75,50.0,0.05,"MeanNode,Pluto",622,0.4130434782608695,0.1770466118292205,0.4130434782608695,0.5900900900900901,0.5015667841754798,0.0031833345803924,0.4968080075662042,0.4899999999999999
geo,300,70.0,0.05,Uranus,662,0.4130434782608695,0.181551116333725,0.4130434782608695,0.5945945945945946,0.5038190364277321,0.0077657375109904,0.4988543129573508,0.4999999999999999
geo,300,70.0,0.05,Neptune,662,0.4130434782608695,0.2130826478652566,0.4130434782608695,0.6261261261261262,0.5195848021934979,0.0400778400672346,0.5130850727387729,0.4999999999999999
geo,300,50.0,0.05,"MeanNode,Venus",549,0.411504424778761,0.1548672566371681,0.411504424778761,0.5663716814159292,0.4889380530973451,-0.0223940718376838,0.4858552582984947,0.4999999999999999
geo,300,50.0,0.25,"Pluto,Venus",573,0.411504424778761,0.2256637168141593,0.411504424778761,0.6371681415929203,0.5243362831858407,0.0499613052953778,0.5182025056642687,0.4999999999999999
both,150,90.0,0.1,Mercury,716,0.411504424778761,0.2699115044247787,0.411504424778761,0.6814159292035398,0.5464601769911503,0.0965020133516978,0.5380465941779712,0.4899999999999999
geo,75,90.0,0.15,Neptune,672,0.4112554112554112,0.2177038647626882,0.4112554112554112,0.6289592760180995,0.5201073436367554,0.0411845042372237,0.5130850727387729,0.4999999999999999
helio,300,90.0,0.05,MeanNode,60,0.4099099099099099,0.1422640031335684,0.5521739130434783,0.4099099099099099,0.481041911476694,-0.0382960718946127,0.4789959016393442,0.4999999999999999
helio,300,90.0,0.1,MeanNode,60,0.4099099099099099,0.1422640031335684,0.5521739130434783,0.4099099099099099,0.481041911476694,-0.0382960718946127,0.4789959016393442,0.4999999999999999
both,300,70.0,0.15,Mercury,718,0.4099099099099099,0.255307481394438,0.6652173913043479,0.4099099099099099,0.5375636506071289,0.0777184950675156,0.5309987029831388,0.4999999999999999
both,300,70.0,0.15,Neptune,732,0.4099099099099099,0.2944379161770467,0.7043478260869566,0.4099099099099099,0.5571288679984332,0.1196172041277398,0.5485965783913722,0.4999999999999999
helio,300,90.0,0.25,MeanNode,60,0.4099099099099099,0.1422640031335684,0.5521739130434783,0.4099099099099099,0.481041911476694,-0.0382960718946127,0.4789959016393442,0.4999999999999999
both,300,90.0,0.1,MeanNode,718,0.4099099099099099,0.2422640031335683,0.6521739130434783,0.4099099099099099,0.5310419114766941,0.0639981826931845,0.525094237213865,0.4999999999999999
helio,300,90.0,0.15,MeanNode,60,0.4099099099099099,0.1422640031335684,0.5521739130434783,0.4099099099099099,0.481041911476694,-0.0382960718946127,0.4789959016393442,0.4999999999999999
geo,200,50.0,0.25,Mars,644,0.4096916299559471,0.1903083700440528,0.6,0.4096916299559471,0.5048458149779735,0.0098718676995336,0.5001086205194036,0.4999999999999999
geo,200,70.0,0.1,Venus,656,0.4096916299559471,0.2569750367107195,0.6666666666666666,0.4096916299559471,0.5381791483113069,0.0790035503403846,0.5301385193106364,0.5099999999999999
geo,200,70.0,0.05,"Pluto,Saturn",567,0.4096916299559471,0.2258639255996083,0.6355555555555555,0.4096916299559471,0.5226235927557513,0.0464447734659332,0.5162038413510139,0.5099999999999999
geo,200,50.0,0.15,Mars,644,0.4096916299559471,0.1903083700440528,0.6,0.4096916299559471,0.5048458149779735,0.0098718676995336,0.5001086205194036,0.4999999999999999
both,200,70.0,0.15,none,834,0.4096916299559471,0.2169750367107195,0.6266666666666667,0.4096916299559471,0.518179148311307,0.0372438643332209,0.5121980198019802,0.5099999999999999
both,200,70.0,0.15,Jupiter,716,0.4096916299559471,0.2658639255996084,0.6755555555555556,0.4096916299559471,0.5426235927557513,0.0884193211976167,0.5340971900628912,0.4999999999999999
geo,200,70.0,0.25,Venus,658,0.4096916299559471,0.1503083700440529,0.56,0.4096916299559471,0.4848458149779736,-0.0306569877515824,0.4817508550057821,0.4999999999999999
helio,200,90.0,0.1,Jupiter,60,0.4088888888888889,0.2166617719040626,0.6255506607929515,0.4088888888888889,0.5172197748409202,0.0352783830706169,0.5117242472894492,0.4999999999999999
helio,200,90.0,0.15,Jupiter,60,0.4088888888888889,0.2166617719040626,0.6255506607929515,0.4088888888888889,0.5172197748409202,0.0352783830706169,0.5117242472894492,0.4999999999999999
helio,200,90.0,0.05,Jupiter,60,0.4088888888888889,0.2166617719040626,0.6255506607929515,0.4088888888888889,0.5172197748409202,0.0352783830706169,0.5117242472894492,0.4999999999999999
helio,200,90.0,0.25,Jupiter,60,0.4088888888888889,0.2166617719040626,0.6255506607929515,0.4088888888888889,0.5172197748409202,0.0352783830706169,0.5117242472894492,0.4999999999999999
both,150,70.0,0.1,Mercury,716,0.4088888888888889,0.2695252080274107,0.4088888888888889,0.6784140969162996,0.5436514929025943,0.0906672334537616,0.5355083308390701,0.4899999999999999
geo,200,50.0,0.15,Venus,658,0.4088888888888889,0.168203622124327,0.4088888888888889,0.5770925110132159,0.4929906999510524,-0.0142209282939336,0.4895627345487541,0.4999999999999999
both,200,70.0,0.25,Mars,704,0.4088888888888889,0.2034459128732256,0.4088888888888889,0.6123348017621145,0.5106118453255017,0.0216772601674613,0.5057176080556174,0.4999999999999999
geo,200,90.0,0.1,Jupiter,654,0.4088888888888889,0.1726089084679392,0.5814977973568282,0.4088888888888889,0.4951933431228585,-0.0097596347396971,0.4915936538006157,0.4999999999999999
both,200,90.0,0.25,"MeanNode,Saturn",622,0.4088888888888889,0.1946353401860009,0.6035242290748899,0.4088888888888889,0.5062065589818894,0.0126551557402445,0.5016981495854735,0.4999999999999999
both,200,90.0,0.1,none,832,0.4088888888888889,0.1373666177190406,0.5462555066079295,0.4088888888888889,0.4775721977484092,-0.0452831921699613,0.475245966155057,0.4999999999999999
both,200,90.0,0.15,"MeanNode,Saturn",622,0.4088888888888889,0.1946353401860009,0.6035242290748899,0.4088888888888889,0.5062065589818894,0.0126551557402445,0.5016981495854735,0.4999999999999999
both,300,70.0,0.05,Moon,694,0.408695652173913,0.2129259694477085,0.408695652173913,0.6216216216216216,0.5151586368977673,0.0310202482120396,0.5086179633143579,0.4999999999999999
both,300,70.0,0.25,Saturn,726,0.408695652173913,0.199412455934195,0.408695652173913,0.6081081081081081,0.5084018801410106,0.0171444260136057,0.5025441336866989,0.4999999999999999
both,75,90.0,0.25,Uranus,734,0.4072398190045249,0.1641887524240465,0.5714285714285714,0.4072398190045249,0.4893341952165481,-0.0216180728805103,0.4867186728547448,0.4999999999999999
both,75,70.0,0.25,Uranus,734,0.4072398190045249,0.1641887524240465,0.5714285714285714,0.4072398190045249,0.4893341952165481,-0.0216180728805103,0.4867186728547448,0.4999999999999999
helio,150,90.0,0.05,"MeanNode,Pluto",55,0.4070796460176991,0.15929203539823,0.5663716814159292,0.4070796460176991,0.4867256637168141,-0.0268920434478961,0.4834489281210593,0.4999999999999999
helio,150,90.0,0.25,"MeanNode,Pluto",55,0.4070796460176991,0.15929203539823,0.5663716814159292,0.4070796460176991,0.4867256637168141,-0.0268920434478961,0.4834489281210593,0.4999999999999999
helio,150,90.0,0.15,"MeanNode,Pluto",55,0.4070796460176991,0.15929203539823,0.5663716814159292,0.4070796460176991,0.4867256637168141,-0.0268920434478961,0.4834489281210593,0.4999999999999999
helio,150,90.0,0.1,"MeanNode,Pluto",55,0.4070796460176991,0.15929203539823,0.5663716814159292,0.4070796460176991,0.4867256637168141,-0.0268920434478961,0.4834489281210593,0.4999999999999999
both,150,90.0,0.25,Neptune,732,0.4070796460176991,0.1769911504424778,0.4070796460176991,0.584070796460177,0.495575221238938,-0.0089915115241568,0.4915936538006157,0.4999999999999999
geo,150,50.0,0.05,"Pluto,Venus",569,0.4070796460176991,0.2743362831858406,0.6814159292035398,0.4070796460176991,0.5442477876106194,0.0920262717290388,0.5355083308390701,0.4999999999999999
geo,150,90.0,0.1,Pluto,674,0.4070796460176991,0.2610619469026549,0.4070796460176991,0.668141592920354,0.5376106194690266,0.0779234649738365,0.5295957136383781,0.4899999999999999
geo,150,90.0,0.15,Pluto,674,0.4070796460176991,0.2168141592920353,0.4070796460176991,0.6238938053097345,0.5154867256637168,0.0317281726369535,0.50972496693957,0.4899999999999999
helio,75,70.0,0.25,"Pluto,Venus",55,0.4069264069264069,0.2039333215803804,0.4069264069264069,0.6108597285067874,0.5088930677165971,0.0181619726426529,0.5025441336866989,0.4999999999999999
both,75,90.0,0.05,Moon,694,0.4069264069264069,0.1767840003134121,0.4069264069264069,0.583710407239819,0.495318407083113,-0.009511050320039,0.4903067279236159,0.4699999999999999
helio,75,70.0,0.1,"Pluto,Venus",55,0.4069264069264069,0.2039333215803804,0.4069264069264069,0.6108597285067874,0.5088930677165971,0.0181619726426529,0.5025441336866989,0.4999999999999999
helio,75,70.0,0.15,"Pluto,Venus",55,0.4069264069264069,0.2039333215803804,0.4069264069264069,0.6108597285067874,0.5088930677165971,0.0181619726426529,0.5025441336866989,0.4999999999999999
helio,75,70.0,0.05,"Pluto,Venus",55,0.4069264069264069,0.2039333215803804,0.4069264069264069,0.6108597285067874,0.5088930677165971,0.0181619726426529,0.5025441336866989,0.4999999999999999
both,75,70.0,0.05,Moon,694,0.4069264069264069,0.1767840003134121,0.4069264069264069,0.583710407239819,0.495318407083113,-0.009511050320039,0.4903067279236159,0.4699999999999999
helio,75,50.0,0.25,"Pluto,Venus",55,0.4054054054054054,0.2554641598119858,0.6608695652173913,0.4054054054054054,0.5331374853113984,0.0685608413212911,0.5264890751272074,0.5099999999999999
geo,300,90.0,0.15,"Pluto,Saturn",573,0.4054054054054054,0.2554641598119858,0.6608695652173913,0.4054054054054054,0.5331374853113984,0.0685608413212911,0.5264890751272074,0.4999999999999999
helio,75,50.0,0.05,"Pluto,Venus",55,0.4054054054054054,0.2554641598119858,0.6608695652173913,0.4054054054054054,0.5331374853113984,0.0685608413212911,0.5264890751272074,0.5099999999999999
both,75,50.0,0.1,"MeanNode,Venus",612,0.4054054054054054,0.2076380728554641,0.6130434782608696,0.4054054054054054,0.5092244418331375,0.0188583051363067,0.5047569941944344,0.4899999999999999
helio,75,50.0,0.1,"Pluto,Venus",55,0.4054054054054054,0.2554641598119858,0.6608695652173913,0.4054054054054054,0.5331374853113984,0.0685608413212911,0.5264890751272074,0.5099999999999999
geo,75,50.0,0.25,none,769,0.4054054054054054,0.2250293772032902,0.6304347826086957,0.4054054054054054,0.5179200940070505,0.0367833920149281,0.5126963071159932,0.4999999999999999
helio,75,50.0,0.15,"Pluto,Venus",55,0.4054054054054054,0.2554641598119858,0.6608695652173913,0.4054054054054054,0.5331374853113984,0.0685608413212911,0.5264890751272074,0.5099999999999999
both,75,50.0,0.1,"Pluto,Venus",628,0.4054054054054054,0.1598119858989423,0.5652173913043478,0.4054054054054054,0.4853113983548766,-0.0297524961512005,0.4826742442181703,0.4899999999999999
geo,75,50.0,0.1,"Pluto,Venus",573,0.4054054054054054,0.2032902467685076,0.6086956521739131,0.4054054054054054,0.5070505287896593,0.01440029492106,0.5027650591663197,0.4899999999999999
both,200,70.0,0.15,"Pluto,Saturn",628,0.4052863436123348,0.1769358786098874,0.5822222222222222,0.4052863436123348,0.4937542829172785,-0.0126916825455183,0.4895627345487541,0.4999999999999999
both,200,90.0,0.1,Mercury,716,0.4052863436123348,0.2391581008321097,0.4052863436123348,0.6444444444444445,0.5248653940283896,0.051213716121186,0.517705153974044,0.4999999999999999
geo,200,50.0,0.15,none,769,0.4052863436123348,0.1413803230543318,0.5466666666666666,0.4052863436123348,0.4759765051395007,-0.0485355161847696,0.473185701007657,0.4999999999999999
both,150,70.0,0.25,Mars,704,0.4044444444444444,0.2695643661282428,0.4044444444444444,0.6740088105726872,0.5392266275085659,0.0814764755436696,0.5309987029831388,0.4999999999999999
geo,150,70.0,0.15,Mars,644,0.4044444444444444,0.247537934410181,0.4044444444444444,0.6519823788546255,0.528213411649535,0.0582426026765617,0.5211459550869165,0.4999999999999999
both,150,70.0,0.25,Sun,720,0.4044444444444444,0.221106216348507,0.4044444444444444,0.6255506607929515,0.514997552618698,0.0307569808826768,0.5092388313510459,0.4999999999999999
geo,150,70.0,0.25,Mars,644,0.4044444444444444,0.247537934410181,0.4044444444444444,0.6519823788546255,0.528213411649535,0.0582426026765617,0.5211459550869165,0.4999999999999999
both,300,70.0,0.25,Mars,704,0.4043478260869565,0.2037602820211516,0.4043478260869565,0.6081081081081081,0.5062279670975323,0.012720260513603,0.5001086205194036,0.4999999999999999
geo,300,90.0,0.1,MeanNode,658,0.4043478260869565,0.2803368585977281,0.4043478260869565,0.6846846846846847,0.5445162553858206,0.0926928643181526,0.5340971900628912,0.4899999999999999
geo,300,90.0,0.25,Mars,644,0.4043478260869565,0.2397963180571876,0.4043478260869565,0.6441441441441441,0.5242459851155503,0.0499306242729515,0.5162038413510139,0.4999999999999999
both,300,90.0,0.1,"Pluto,Saturn",628,0.4043478260869565,0.181237759498629,0.4043478260869565,0.5855855855855856,0.494966705836271,-0.0102348437965361,0.4899450562988149,0.4999999999999999
both,300,90.0,0.15,Sun,720,0.4043478260869565,0.2488053270661966,0.4043478260869565,0.6531531531531531,0.5287504896200548,0.0593426083150947,0.5201984126984127,0.5099999999999999
geo,300,90.0,0.05,Venus,648,0.4043478260869565,0.2578143360752056,0.4043478260869565,0.6621621621621622,0.5332549941245593,0.0688039648720758,0.5241821757006375,0.4999999999999999
both,300,90.0,0.05,none,822,0.4043478260869565,0.3028593811202507,0.4043478260869565,0.7072072072072072,0.5557775166470819,0.116957308838896,0.5439542875409574,0.5099999999999999
geo,300,70.0,0.15,"MeanNode,Venus",559,0.4043478260869565,0.1902467685076381,0.4043478260869565,0.5945945945945946,0.4994712103407756,-0.0010770891962591,0.4940207019326077,0.4999999999999999
helio,75,90.0,0.1,Jupiter,60,0.4027149321266968,0.2293196999079352,0.6320346320346321,0.4027149321266968,0.5173747820806645,0.0356988697770867,0.5121533908631967,0.4999999999999999
both,75,90.0,0.05,Mercury,712,0.4027149321266968,0.2423067128949482,0.645021645021645,0.4027149321266968,0.523868288574171,0.0492042013757939,0.5180564413265306,0.4999999999999999
helio,75,90.0,0.05,Jupiter,60,0.4027149321266968,0.2293196999079352,0.6320346320346321,0.4027149321266968,0.5173747820806645,0.0356988697770867,0.5121533908631967,0.4999999999999999
helio,75,70.0,0.25,Jupiter,60,0.4027149321266968,0.2293196999079352,0.6320346320346321,0.4027149321266968,0.5173747820806645,0.0356988697770867,0.5121533908631967,0.4999999999999999
both,75,70.0,0.05,Mercury,712,0.4027149321266968,0.2423067128949482,0.645021645021645,0.4027149321266968,0.523868288574171,0.0492042013757939,0.5180564413265306,0.4999999999999999
helio,75,70.0,0.05,Jupiter,60,0.4027149321266968,0.2293196999079352,0.6320346320346321,0.4027149321266968,0.5173747820806645,0.0356988697770867,0.5121533908631967,0.4999999999999999
helio,75,90.0,0.25,Jupiter,60,0.4027149321266968,0.2293196999079352,0.6320346320346321,0.4027149321266968,0.5173747820806645,0.0356988697770867,0.5121533908631967,0.4999999999999999
helio,75,90.0,0.15,Jupiter,60,0.4027149321266968,0.2293196999079352,0.6320346320346321,0.4027149321266968,0.5173747820806645,0.0356988697770867,0.5121533908631967,0.4999999999999999
helio,75,70.0,0.1,Jupiter,60,0.4027149321266968,0.2293196999079352,0.6320346320346321,0.4027149321266968,0.5173747820806645,0.0356988697770867,0.5121533908631967,0.4999999999999999
helio,75,70.0,0.15,Jupiter,60,0.4027149321266968,0.2293196999079352,0.6320346320346321,0.4027149321266968,0.5173747820806645,0.0356988697770867,0.5121533908631967,0.4999999999999999
both,300,50.0,0.05,none,822,0.4026548672566372,0.2035398230088496,0.4026548672566372,0.6061946902654868,0.504424778761062,0.0090387690757773,0.4992383326409084,0.5099999999999999
geo,150,50.0,0.15,Moon,644,0.4026548672566372,0.2876106194690265,0.4026548672566372,0.6902654867256637,0.5464601769911505,0.0970196854432857,0.5368829312421594,0.4999999999999999
